,מס' לקוח,שם לקוח,מק'ט,תאור מוצר,תאור משפחה,שם ספק מועדף,מחיר ליחידה,הנחה (%),הנחה כללית (%),שם סוכן,עמלת סוכן (%),חשבונית,עלות (שח),עלות יצוא (שח),עלויות נוספות(שח),סה'כ עלויות (שח),סהכ חייב בעמלה שח,סכום בהזמנה (שח),כמות ביח' מפעל,כמות בהזמנה,יתרה בהזמנה,כמות בהזמנה-יח' מפעל,סכום כולל מע'מ מ.חש',% רווח ביחס למחיר,% רווח ביחס לעלות,רווח (שח),סכום (שח),כמות,כמות (ללא סיכום),% רווח לעלות + סיכום,% רווח למחיר + סיכום,סה'כ עמלת סוכן שח,תאריך,ת.אספקה בהזמנה
2928,200029,אדרי מימון חלפים2010 בעמ,46943434GSP,ציריה שמאל קאדג'ר 15+ 1.5 דיזל,ציריות,GSP,582.0,52.5,0.0,ישראל בליטי,3.0,IN244005568,147.89,0.0,0.0,147.89,276.19,276.07,1,1,0,1,329.0,43.45,81.15,120.01,276.19,1,1,81.15,43.45,8.28,2024-02-19,19/02/2024
2929,200029,אדרי מימון חלפים2010 בעמ,46943434GSP,ציריה שמאל קאדג'ר 15+ 1.5 דיזל,ציריות,GSP,582.0,52.5,0.0,ישראל בנינפלד,3.0,IK24001598,-161.05,0.0,0.0,-161.05,-276.38,0.0,-1,0,0,0,-607.0,38.72,66.46,-107.03,-276.38,-1,-1,66.46,38.72,-8.29,2024-01-09,
2930,200029,אדרי מימון חלפים2010 בעמ,46960371GSP,ציריה שמאל אופטרה 1.6,ציריות,GSP,502.0,55.0,0.0,ישראל בליטי,3.0,IK24000807,-143.49,0.0,0.0,-143.49,-225.93,0.0,-1,0,0,0,-790.0,33.48,52.72,-75.66,-225.93,-1,-1,52.72,33.48,-6.77,2024-04-14,
2931,200029,אדרי מימון חלפים2010 בעמ,46960371GSP,ציריה שמאל אופטרה 1.6,ציריות,GSP,502.0,55.0,0.0,ישראל בליטי,3.0,IN244004166,143.49,0.0,0.0,143.49,226.02,226.02,1,1,0,1,531.0,33.51,52.79,75.74,226.02,1,1,52.79,33.51,6.78,2024-05-02,04/02/2024
2932,200029,אדרי מימון חלפים2010 בעמ,46960372GSP,ציריה ימין אופטרה 1.6,ציריות,GSP,506.0,55.0,0.0,ישראל בליטי,3.0,IK24000807,-128.42,0.0,0.0,-128.42,-227.74,0.0,-1,0,0,0,-790.0,40.61,72.01,-92.48,-227.74,-1,-1,72.01,40.61,-6.83,2024-04-14,
2933,200029,אדרי מימון חלפים2010 בעמ,46960372GSP,ציריה ימין אופטרה 1.6,ציריות,GSP,506.0,55.0,0.0,ישראל בליטי,3.0,IN244004166,128.42,0.0,0.0,128.42,227.83,227.82,1,1,0,1,531.0,40.63,72.08,92.57,227.83,1,1,72.08,40.63,6.83,2024-05-02,04/02/2024
2934,200029,אדרי מימון חלפים2010 בעמ,46963301GSP,ציריה שמאל קרוז אוטומט,ציריות,GSP,221.5,0.0,0.0,ישראל בליטי,3.0,IK24000807,-87.46,0.0,0.0,-87.46,-221.54,0.0,-1,0,0,0,-790.0,57.52,145.7,-127.43,-221.54,-1,-1,145.7,57.52,-6.64,2024-04-14,
2935,200029,אדרי מימון חלפים2010 בעמ,46963301GSP,ציריה שמאל קרוז אוטומט,ציריות,GSP,221.5,0.0,0.0,ישראל בליטי,3.0,IN244007273,87.46,0.0,0.0,87.46,221.49,221.37,1,1,0,1,265.0,57.51,145.64,127.38,221.49,1,1,145.64,57.51,6.64,2024-05-03,05/03/2024
2936,200029,אדרי מימון חלפים2010 בעמ,61370809YAS,הגה כח ויגו 4X4,הגה כוח,YAS,1349.0,52.5,0.0,ישראל בליטי,3.0,IN244000196,276.91,0.0,0.0,276.91,641.03,641.03,1,1,0,1,750.0,53.8,124.54,344.88,641.03,1,1,124.54,53.8,19.23,2024-02-01,02/01/2024
2937,200029,אדרי מימון חלפים2010 בעמ,63580158ORG,מ.מים אוקטביה 1.8 13+/לאון 13+/גולף 13+ מושלמת,משאבות מים,,900.0,0.0,0.0,ישראל בליטי,3.0,IN244018232,0.0,0.0,0.0,0.0,900.0,900.0,1,1,0,1,1053.0,97.0,0.0,873.0,900.0,1,1,87300.0,97.0,27.0,2024-06-27,27/06/2024
2938,200029,אדרי מימון חלפים2010 בעמ,65260579SUPERMA,מ.ג ימין סיריון 05+/מטריה 05+,משאבות גלגל,SUPERMAN,65.92,50.7,0.0,ישראל בליטי,3.0,IN244001755,21.98,0.0,0.0,21.98,32.5,32.5,1,1,0,1,351.0,29.36,43.42,9.54,32.5,1,1,43.42,29.36,0.97,2024-01-15,15/01/2024
2939,200029,אדרי מימון חלפים2010 בעמ,65260581SUPERMA,מ.ג שמאל סיריון 05+ /  מטריה 05+,משאבות גלגל,SUPERMAN,72.52,55.18,0.0,ישראל בליטי,3.0,IN244001755,21.98,0.0,0.0,21.98,32.5,32.5,1,1,0,1,351.0,29.36,43.42,9.54,32.5,1,1,43.42,29.36,0.97,2024-01-15,15/01/2024
2940,200029,אדרי מימון חלפים2010 בעמ,68260504GSP,הגה מכני סיריון 07-11 עם חריץ,הגה מכני,GSP,496.0,52.62,0.0,ישראל בליטי,3.0,IN244001755,104.28,0.0,0.0,104.28,235.0,235.0,1,1,0,1,351.0,52.62,118.59,123.67,235.0,1,1,118.59,52.62,7.05,2024-01-15,15/01/2024
2941,200029,אדרי מימון חלפים2010 בעמ,68260509YAS,הגה מכני סיריון 07-11 עם חריץ,הגה מכני,YAS,185.0,0.0,0.0,ישראל בנינפלד,3.0,IK24001597,-120.58,0.0,0.0,-120.58,-184.62,0.0,-1,0,0,0,-216.0,31.68,48.51,-58.5,-184.62,-1,-1,48.51,31.68,-5.53,2024-01-09,
2942,200029,אדרי מימון חלפים2010 בעמ,68390304GSP,הגה מכני I10 עד 13,הגה מכני,GSP,693.0,55.0,0.0,ישראל בליטי,3.0,IN244005404,131.02,0.0,0.0,131.02,311.91,311.86,1,1,0,1,1197.0,54.99,130.92,171.53,311.91,1,1,130.92,54.99,9.35,2024-02-18,17/02/2024
2943,200029,אדרי מימון חלפים2010 בעמ,68390321YAS,הגה מכני I10 עד 13,הגה מכני,YAS,220.0,0.0,0.0,ישראל בליטי,3.0,IN244012905,134.84,0.0,0.0,134.84,219.89,220.03,1,1,0,1,867.0,35.67,58.18,78.45,219.89,1,1,58.18,35.67,6.59,2024-01-05,01/05/2024
2944,200029,אדרי מימון חלפים2010 בעמ,68390604GSP,הגה מכני 12-16 I30/סיד 13-18,הגה מכני,GSP,335.5,0.0,0.0,ישראל בנינפלד,3.0,IN244023719,145.81,0.0,0.0,145.81,335.89,335.9,1,1,0,1,393.0,53.58,123.45,180.0,335.89,1,1,123.45,53.58,10.07,2024-09-17,17/09/2024
2945,200029,אדרי מימון חלפים2010 בעמ,68390604GSP,הגה מכני 12-16 I30/סיד 13-18,הגה מכני,GSP,671.0,50.0,0.0,ישראל בליטי,3.0,IN244019218,145.81,0.0,0.0,145.81,335.66,335.51,1,1,0,1,643.0,53.56,123.29,179.78,335.66,1,1,123.29,53.56,10.06,2024-08-07,08/07/2024
2946,200029,אדרי מימון חלפים2010 בעמ,68390604GSP,הגה מכני 12-16 I30/סיד 13-18,הגה מכני,GSP,671.0,50.0,0.0,ישראל בליטי,3.0,IN244019279,145.81,0.0,0.0,145.81,335.89,335.9,1,1,0,1,393.0,53.58,123.45,180.0,335.89,1,1,123.45,53.58,10.07,2024-09-07,08/07/2024
2947,200029,אדרי מימון חלפים2010 בעמ,68390604GSP,הגה מכני 12-16 I30/סיד 13-18,הגה מכני,GSP,671.0,52.5,0.0,ישראל בליטי,3.0,IN244001789,145.81,0.0,0.0,145.81,318.81,318.8,1,1,0,1,373.0,51.26,112.08,163.43,318.81,1,1,112.08,51.26,9.56,2024-01-15,15/01/2024
2948,200029,אדרי מימון חלפים2010 בעמ,68390604GSP,הגה מכני 12-16 I30/סיד 13-18,הגה מכני,GSP,671.0,52.61,0.0,ישראל בליטי,3.0,IN244002257,145.81,0.0,0.0,145.81,317.95,317.92,1,1,0,1,372.0,51.14,111.51,162.6,317.95,1,1,111.51,51.14,9.53,2024-01-18,18/01/2024
2949,200029,אדרי מימון חלפים2010 בעמ,68390727YAS,הגה מכני I35 עד 12,הגה מכני,YAS,760.0,52.63,0.0,ישראל בליטי,3.0,IK24000227,-140.95,0.0,0.0,-140.95,-359.88,0.0,-1,0,0,0,-731.0,57.83,147.66,-208.13,-359.88,-1,-1,147.66,57.83,-10.79,2024-01-29,
2950,200029,אדרי מימון חלפים2010 בעמ,68390727YAS,הגה מכני I35 עד 12,הגה מכני,YAS,760.0,52.63,0.0,ישראל בליטי,3.0,IN244002125,140.95,0.0,0.0,140.95,359.83,359.83,1,1,0,1,421.0,57.82,147.63,208.08,359.83,1,1,147.63,57.82,10.79,2024-01-17,17/01/2024
2951,200029,אדרי מימון חלפים2010 בעמ,68391333YAS,הגה מכני אקסנט 06-11/ריו 06-11,הגה מכני,YAS,649.0,55.0,0.0,ישראל בליטי,3.0,IN244005404,124.16,0.0,0.0,124.16,292.1,292.06,1,1,0,1,1197.0,54.49,128.2,159.17,292.1,1,1,128.2,54.49,8.76,2024-02-18,17/02/2024
2952,200029,אדרי מימון חלפים2010 בעמ,68391708YAS,הגה מכני טוסון 15-20 4X2/ספורטאג' 15-20,הגה מכני,YAS,920.0,55.0,0.0,ישראל בליטי,3.0,IN244005404,165.4,0.0,0.0,165.4,414.07,414.02,1,1,0,1,1197.0,57.05,142.83,236.24,414.07,1,1,142.83,57.05,12.42,2024-02-18,17/02/2024
2953,200029,אדרי מימון חלפים2010 בעמ,68451135YAS,הגה מכני מזדה 2 07-14,הגה מכני,YAS,645.0,55.0,0.0,ישראל בליטי,3.0,IN244000992,139.65,0.0,0.0,139.65,290.6,290.6,1,1,0,1,340.0,48.94,101.84,142.23,290.6,1,1,101.84,48.94,8.71,2024-08-01,08/01/2024
2954,200029,אדרי מימון חלפים2010 בעמ,68551904GSP,הגה מכני קשקאי 08-13,הגה מכני,GSP,302.5,0.0,0.0,ישראל בליטי,3.0,IN244007379,122.74,0.0,0.0,122.74,302.69,302.56,1,1,0,1,360.0,56.45,139.21,170.86,302.69,1,1,139.21,56.45,9.08,2024-06-03,06/03/2024
2955,200029,אדרי מימון חלפים2010 בעמ,68551945YAS,הגה מכני קשקאי 08-13,הגה מכני,YAS,540.0,52.5,0.0,ישראל בליטי,3.0,IN244006603,133.64,0.0,0.0,133.64,256.46,256.39,1,1,0,1,625.0,44.89,86.14,115.12,256.46,1,1,86.14,44.89,7.69,2024-02-28,28/02/2024
2956,200029,אדרי מימון חלפים2010 בעמ,68551945YAS,הגה מכני קשקאי 08-13,הגה מכני,YAS,540.0,59.26,0.0,ישראל בליטי,3.0,IN244015701,133.64,0.0,0.0,133.64,219.79,219.66,1,1,0,1,263.0,36.19,59.53,79.55,219.79,1,1,59.53,36.19,6.59,2024-05-28,27/05/2024
2957,200029,אדרי מימון חלפים2010 בעמ,68551945YAS,הגה מכני קשקאי 08-13,הגה מכני,YAS,540.0,59.26,0.0,ישראל בליטי,3.0,IN244018477,133.64,0.0,0.0,133.64,220.06,220.06,1,1,0,1,584.0,36.27,59.72,79.81,220.06,1,1,59.72,36.27,6.6,2024-06-30,30/06/2024
2958,200029,אדרי מימון חלפים2010 בעמ,68941406GSP,הגה מכני מגאן 04-08/קנגו 09-14,הגה מכני,GSP,535.0,55.0,0.0,ישראל בליטי,3.0,IN244000563,90.7,0.0,0.0,90.7,241.02,241.03,1,1,0,1,282.0,59.36,157.76,143.08,241.02,1,1,157.76,59.36,7.23,2024-04-01,04/01/2024
2959,200029,אדרי מימון חלפים2010 בעמ,68941411YAS,הגה מכני מגאן 09-15/פלואנס,הגה מכני,YAS,290.0,0.0,0.0,ישראל בליטי,3.0,IN244013176,151.72,0.0,0.0,151.72,289.74,289.74,1,1,0,1,339.0,44.63,85.24,129.32,289.74,1,1,85.24,44.63,8.69,2024-05-05,05/05/2024
2960,200029,אדרי מימון חלפים2010 בעמ,68941411YAS,הגה מכני מגאן 09-15/פלואנס,הגה מכני,YAS,626.0,55.43,0.0,ישראל בליטי,3.0,IN244018477,151.72,0.0,0.0,151.72,279.09,279.08,1,1,0,1,584.0,42.63,78.43,118.99,279.09,1,1,78.43,42.63,8.37,2024-06-30,30/06/2024
2961,200029,אדרי מימון חלפים2010 בעמ,69021102ER,ז.פ תח ימין עקום 09-17 Q5/+08 A5/08-15 A4,זרוע פרונט,TEKNOROT,290.0,50.0,0.0,ישראל בליטי,3.0,IN244016795,81.6,0.0,0.0,81.6,145.41,144.87,1,1,0,1,176.0,40.88,72.85,59.44,145.41,1,1,72.85,40.88,4.36,2024-09-06,09/06/2024
2962,200029,אדרי מימון חלפים2010 בעמ,71310123TOTAL,משולש תח שמאל 02-06 CRV,משולשים,TOTAL,107.74,0.0,0.0,ישראל בליטי,3.0,IN244012548,76.96,0.0,0.0,76.96,107.69,107.69,1,1,0,1,126.0,25.53,35.73,27.49,107.69,1,1,35.73,25.53,3.23,2024-04-30,30/04/2024
2963,200029,אדרי מימון חלפים2010 בעמ,71371049BAW,משולש על ימין לנדקרוזר עד 02,משולשים,BAW,232.0,55.0,0.0,ישראל בליטי,3.0,IN244019218,55.32,0.0,0.0,55.32,104.45,116.0,1,1,0,1,643.0,44.03,83.14,45.99,104.45,1,1,83.14,44.03,3.13,2024-08-07,08/07/2024
2964,200029,אדרי מימון חלפים2010 בעמ,71371049BAW,משולש על ימין לנדקרוזר עד 02,משולשים,BAW,232.0,55.0,0.0,ישראל בליטי,3.0,IN244019237,55.32,0.0,0.0,55.32,104.27,104.27,1,1,0,1,244.0,43.94,82.83,45.82,104.27,1,1,82.83,43.94,3.12,2024-08-07,08/07/2024
2965,200029,אדרי מימון חלפים2010 בעמ,71371051BAW,משולש על שמאל לנדקרוזר עד 02,משולשים,BAW,232.0,55.0,0.0,ישראל בליטי,3.0,IN244019218,55.56,0.0,0.0,55.56,104.45,116.0,1,1,0,1,643.0,43.8,82.35,45.75,104.45,1,1,82.35,43.8,3.13,2024-08-07,08/07/2024
2966,200029,אדרי מימון חלפים2010 בעמ,71371051BAW,משולש על שמאל לנדקרוזר עד 02,משולשים,BAW,232.0,55.0,0.0,ישראל בליטי,3.0,IN244019237,55.56,0.0,0.0,55.56,104.27,104.27,1,1,0,1,244.0,43.71,82.04,45.58,104.27,1,1,82.04,43.71,3.12,2024-08-07,08/07/2024
2967,200029,אדרי מימון חלפים2010 בעמ,71451212ER,משולש תח ימין מזדה 3 13-19,משולשים,TEKNOROT,177.0,0.0,0.0,ישראל בליטי,3.0,IN244014582,309.2,0.0,0.0,309.2,354.06,354.06,2,2,0,2,1760.0,9.67,11.07,34.23,354.06,2,2,11.07,9.67,10.62,2024-05-19,19/05/2024
2968,200029,אדרי מימון חלפים2010 בעמ,71451213ER,משולש תח שמאל מזדה 3 13-19,משולשים,TEKNOROT,177.0,0.0,0.0,ישראל בליטי,3.0,IN244014582,192.22,0.0,0.0,192.22,354.06,354.06,2,2,0,2,1760.0,42.7,78.66,151.21,354.06,2,2,78.66,42.7,10.62,2024-05-19,19/05/2024
2969,200029,אדרי מימון חלפים2010 בעמ,71451276BAW,משולש תח ימין מזדה 3 09-12,משולשים,BAW,318.0,62.58,0.0,ישראל בליטי,3.0,IN244018828,175.78,0.0,0.0,175.78,238.09,238.03,2,2,0,2,563.0,23.17,31.38,55.16,238.09,2,2,31.38,23.17,7.14,2024-03-07,03/07/2024
2970,200029,אדרי מימון חלפים2010 בעמ,71451277BAW,משולש תח שמאל מזדה 3 09-12,משולשים,BAW,318.0,62.58,0.0,ישראל בליטי,3.0,IN244018828,195.62,0.0,0.0,195.62,238.1,238.03,2,2,0,2,563.0,14.84,18.06,35.33,238.1,2,2,18.06,14.84,7.14,2024-03-07,03/07/2024
2971,200029,אדרי מימון חלפים2010 בעמ,71451541BAW,משולש תח ימין מזדה 6 13-16/מזדה 12-17 CX5,משולשים,BAW,199.0,0.0,0.0,ישראל בליטי,3.0,IN244014582,206.28,0.0,0.0,206.28,398.07,398.07,2,2,0,2,1760.0,45.17,87.18,179.84,398.07,2,2,87.18,45.17,11.94,2024-05-19,19/05/2024
2972,200029,אדרי מימון חלפים2010 בעמ,71451544BAW,משולש תח שמאל מזדה 6 13-16/מזדה 12-17 CX5,משולשים,BAW,197.0,0.0,0.0,ישראל בליטי,3.0,IN244014964,103.07,0.0,0.0,103.07,196.58,197.01,1,1,0,1,230.0,44.56,85.0,87.61,196.58,1,1,85.0,44.56,5.89,2024-05-21,21/05/2024
2973,200029,אדרי מימון חלפים2010 בעמ,71451544BAW,משולש תח שמאל מזדה 6 13-16/מזדה 12-17 CX5,משולשים,BAW,199.0,0.0,0.0,ישראל בליטי,3.0,IN244014582,206.14,0.0,0.0,206.14,398.08,398.07,2,2,0,2,1760.0,45.21,87.31,179.99,398.08,2,2,87.31,45.21,11.94,2024-05-19,19/05/2024
2974,200029,אדרי מימון חלפים2010 בעמ,71490702GSP,משולש תח שמאל גרנדיס,משולשים,GSP,130.5,0.0,0.0,ישראל בליטי,3.0,IN244003405,62.88,0.0,0.0,62.88,130.76,130.31,1,1,0,1,153.0,48.91,101.71,63.95,130.76,1,1,101.71,48.91,3.92,2024-01-28,28/01/2024
2975,200029,אדרי מימון חלפים2010 בעמ,71551900ER,משולש תח ימין קשקאי 08-13/אקסטרייל 07-13/קולאוס 08-16,משולשים,TEKNOROT,187.0,50.0,0.0,ישראל בליטי,3.0,IN244000378,68.9,0.0,0.0,68.9,93.59,93.59,1,1,0,1,219.0,23.38,31.75,21.88,93.59,1,1,31.75,23.38,2.8,2024-03-01,03/01/2024
2976,200029,אדרי מימון חלפים2010 בעמ,71551900ER,משולש תח ימין קשקאי 08-13/אקסטרייל 07-13/קולאוס 08-16,משולשים,TEKNOROT,197.0,59.9,0.0,ישראל בליטי,3.0,IN244016554,68.9,0.0,0.0,68.9,79.01,79.0,1,1,0,1,454.0,9.79,11.23,7.73,79.01,1,1,11.23,9.79,2.37,2024-05-06,05/06/2024
2977,200029,אדרי מימון חלפים2010 בעמ,71551901ER,משולש תח שמאל קשקאי 08-13/אקסטרייל 07-13/קולאוס 08-16,משולשים,TEKNOROT,187.0,50.0,0.0,ישראל בליטי,3.0,IN244000378,68.9,0.0,0.0,68.9,93.59,93.59,1,1,0,1,219.0,23.38,31.75,21.88,93.59,1,1,31.75,23.38,2.8,2024-03-01,03/01/2024
2978,200029,אדרי מימון חלפים2010 בעמ,71551901ER,משולש תח שמאל קשקאי 08-13/אקסטרייל 07-13/קולאוס 08-16,משולשים,TEKNOROT,197.0,59.9,0.0,ישראל בליטי,3.0,IN244016554,68.9,0.0,0.0,68.9,79.0,79.0,1,1,0,1,454.0,9.78,11.21,7.73,79.0,1,1,11.21,9.78,2.37,2024-05-06,05/06/2024
2979,200029,אדרי מימון חלפים2010 בעמ,71620400ER,משולש תח ימין סובארו 12-17 XV,משולשים,TEKNOROT,259.0,55.6,0.0,ישראל בליטי,3.0,IN244016554,68.32,0.0,0.0,68.32,115.01,115.0,1,1,0,1,454.0,37.59,63.28,43.23,115.01,1,1,63.28,37.59,3.45,2024-05-06,05/06/2024
2980,200029,אדרי מימון חלפים2010 בעמ,71620401ER,משולש תח שמאל סובארו 12-17 XV,משולשים,TEKNOROT,259.0,55.6,0.0,ישראל בליטי,3.0,IN244016554,90.53,0.0,0.0,90.53,115.01,115.0,1,1,0,1,454.0,18.28,23.22,21.02,115.01,1,1,23.22,18.28,3.45,2024-05-06,05/06/2024
2981,200029,אדרי מימון חלפים2010 בעמ,71621308ER,משולש תח ימין פורסטר 09-13,משולשים,TEKNOROT,148.0,0.0,0.0,ישראל בנינפלד,3.0,IN244022911,103.64,0.0,0.0,103.64,148.1,148.1,1,1,0,1,426.0,27.02,38.61,40.01,148.1,1,1,38.61,27.02,4.44,2024-04-09,04/09/2024
2982,200029,אדרי מימון חלפים2010 בעמ,71621309ER,משולש תח שמאל פורסטר 09-13,משולשים,TEKNOROT,148.0,0.0,0.0,ישראל בנינפלד,3.0,IN244022911,103.64,0.0,0.0,103.64,148.1,148.1,1,1,0,1,426.0,27.02,38.61,40.01,148.1,1,1,38.61,27.02,4.44,2024-04-09,04/09/2024
2983,200029,אדרי מימון חלפים2010 בעמ,71900612ER,משולש תח ימין סול 14+/קרנס 13+,משולשים,TEKNOROT,343.0,53.35,0.0,ישראל בליטי,3.0,IN244008599,120.0,0.0,0.0,120.0,159.9,159.83,1,1,0,1,380.0,21.95,29.25,35.1,159.9,1,1,29.25,21.95,4.79,2024-03-18,17/03/2024
2984,200029,אדרי מימון חלפים2010 בעמ,71900612ER,משולש תח ימין סול 14+/קרנס 13+,משולשים,TEKNOROT,343.0,54.81,0.0,ישראל בליטי,3.0,IN244004025,120.0,0.0,0.0,120.0,155.13,155.13,1,1,0,1,363.0,19.64,25.39,30.47,155.13,1,1,25.39,19.64,4.65,2024-04-02,04/02/2024
2985,200029,אדרי מימון חלפים2010 בעמ,71900613ER,משולש תח שמאל סול 14+/קרנס 13+,משולשים,TEKNOROT,343.0,53.35,0.0,ישראל בליטי,3.0,IN244008599,120.0,0.0,0.0,120.0,159.89,159.83,1,1,0,1,380.0,21.94,29.24,35.09,159.89,1,1,29.24,21.94,4.79,2024-03-18,17/03/2024
2986,200029,אדרי מימון חלפים2010 בעמ,71900613ER,משולש תח שמאל סול 14+/קרנס 13+,משולשים,TEKNOROT,343.0,54.81,0.0,ישראל בליטי,3.0,IN244004025,120.0,0.0,0.0,120.0,155.12,155.13,1,1,0,1,363.0,19.64,25.38,30.46,155.12,1,1,25.38,19.64,4.65,2024-04-02,04/02/2024
2987,200029,אדרי מימון חלפים2010 בעמ,71901877TOTAL,משולש תח ימין קרנס 07-12,משולשים,TOTAL,69.0,0.0,0.0,ישראל בליטי,3.0,IK24001485,-62.92,0.0,0.0,-62.92,-69.23,0.0,-1,0,0,0,-81.0,6.11,6.72,-4.23,-69.23,-1,-1,6.72,6.11,-2.07,2024-12-08,
2988,200029,אדרי מימון חלפים2010 בעמ,71901877TOTAL,משולש תח ימין קרנס 07-12,משולשים,TOTAL,69.0,0.0,0.0,ישראל בליטי,3.0,IN244021571,62.92,0.0,0.0,62.92,69.23,0.0,1,0,0,0,81.0,6.11,6.72,4.23,69.23,1,1,6.72,6.11,2.07,2024-12-08,
2989,200029,אדרי מימון חלפים2010 בעמ,71901877TOTAL,משולש תח ימין קרנס 07-12,משולשים,TOTAL,69.0,0.0,0.0,ישראל בליטי,3.0,IN244021615,62.92,0.0,0.0,62.92,68.91,0.0,1,0,0,0,104.0,5.69,6.23,3.92,68.91,1,1,6.23,5.69,2.06,2024-12-08,
2990,200029,אדרי מימון חלפים2010 בעמ,71960266ER,משולש תח ימין אוואו עד 10,משולשים,TEKNOROT,158.0,55.0,0.0,ישראל בליטי,3.0,IN244014431,44.26,0.0,0.0,44.26,71.06,71.05,1,1,0,1,583.0,34.71,55.73,24.66,71.06,1,1,55.73,34.71,2.13,2024-05-16,15/05/2024
2991,200029,אדרי מימון חלפים2010 בעמ,71961920BAW,משולש תח שמאל מליבו 15+/אינסיגניה 17+,משולשים,BAW,331.0,50.0,0.0,ישראל בליטי,3.0,IN244013215,97.58,0.0,0.0,97.58,165.81,165.81,1,1,0,1,194.0,38.14,64.82,63.25,165.81,1,1,64.82,38.14,4.97,2024-05-05,05/05/2024
2992,200029,אדרי מימון חלפים2010 בעמ,94391702ORG,מסנן שמן טוסון 21-22 1.6 / סנטה פה 21-22 / קונה 21-22 טורב,מסנן שמן,JALIEN,30.8,0.0,0.0,ישראל בליטי,3.0,IN244018025,76.0,0.0,0.0,76.0,307.82,180.06,10,10,0,10,366.0,72.31,292.87,222.58,307.82,10,10,292.87,72.31,9.23,2024-06-25,25/06/2024
2993,200029,אדרי מימון חלפים2010 בעמ,94392201ORG,מסנן שמן סנטה פה 21-22 2.2 / סורנטו 21.22 2.2 דיזל,מסנן שמן,SEWON CORPORATION,30.0,0.0,0.0,ישראל בנינפלד,3.0,IN244022324,32.34,0.0,0.0,32.34,59.88,60.15,2,2,0,2,188.0,42.99,79.6,25.74,59.88,2,2,79.6,42.99,1.79,2024-08-25,25/08/2024
2994,200029,אדרי מימון חלפים2010 בעמ,94901705ORG,מסנן שמן קרניבל 18+ 3.3,מסנן שמן,SEWON CORPORATION,60.4,50.0,0.0,ישראל בליטי,3.0,IN244000567,29.79,0.0,0.0,29.79,60.68,60.68,2,2,0,2,71.0,47.9,97.58,29.06,60.68,2,2,97.58,47.9,1.82,2024-04-01,04/01/2024
2995,200029,אדרי מימון חלפים2010 בעמ,99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בליטי,3.0,IN244005404,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,1197.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-02-18,
2996,200029,אדרי מימון חלפים2010 בעמ,99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בליטי,3.0,IN244005568,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,329.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-02-19,
2997,200029,אדרי מימון חלפים2010 בעמ,99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בליטי,3.0,IN244006603,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,625.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-02-28,
2998,200029,אדרי מימון חלפים2010 בעמ,99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בליטי,3.0,IN244007273,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,265.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-05-03,
2999,200029,אדרי מימון חלפים2010 בעמ,99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בליטי,3.0,IN244007379,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,360.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-06-03,
3000,200029,אדרי מימון חלפים2010 בעמ,99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בליטי,3.0,IN244008599,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,380.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-03-18,
3001,200029,אדרי מימון חלפים2010 בעמ,99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בליטי,3.0,IN244015701,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,263.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-05-28,
3002,200029,אדרי מימון חלפים2010 בעמ,99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בליטי,3.0,IN244016795,5.0,0.0,0.0,5.0,5.01,0.0,1,0,0,0,176.0,-2.8,-2.8,-0.14,5.01,1,1,-2.8,-2.8,0.15,2024-09-06,
3003,200029,אדרי מימון חלפים2010 בעמ,99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בליטי,3.0,IN244018025,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,366.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-06-25,
