,תאריך ההזמנה,מתאריך,עד תאריך,תאריך אספקה,ת. סיום מתוכנן,ת. מבוקש,מספר לקוח,שם לקוח,מספר הזמנה,סטטוס הזמנה,סגורה חלקית,ספק מועדף,שם ספק מועדף,מק'ט,תאור מוצר,מק'ט לקוח,תיאור מק'ט לקוח,עלות (שורת הזמנה),לביצוע ע'י,מס' סוכן,שם סוכן,עמלת סוכן (%),הז. פנקס,כמות,רווח (שח),סכום (שח),עמלת סוכן ראשון,כמות ביח' מפעל,שווי יתרה,שווי יתרה (שח),יתרה לאספקה
3104,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,10901225KOR,קויל פורטה עד I35/I30/I25/I20/18/אלנטרה/סיד/סרטו/ריו/סול,,,14.0,idang,0,כללי,0.0,,1,83.0,97.0,0.0,1,97.0,97.0,1
3105,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,10960202KOR,קויל אוואו 08+ 1.4/קרוז 08+ 1.6 1.8/חנוכיה,,,89.0,idang,0,כללי,0.0,,1,286.0,375.0,0.0,1,375.0,375.0,1
3106,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,10960296KOR,קויל אוואו 09-12 1.6/סוניק 12+ 1.6/קרוז 09-14,,,114.0,idang,0,כללי,0.0,,1,414.0,528.0,0.0,1,528.0,528.0,1
3107,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,10962496KOR,קויל סוניק 12+/אורלנדו 13+/אסטרה 11+/קורסה 10+/קרוז 11+/אדם,,,104.0,idang,0,כללי,0.0,,1,373.0,477.0,0.0,1,477.0,477.0,1
3108,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,32480880KOR,חיישן ד.ב אח ספרינטר 07+ 5 טון/קרפטר 07+ 5 טון,,,2.0,idang,0,כללי,0.0,,1,5.0,7.0,0.0,1,7.0,7.0,1
3109,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,43451282KOR,חיישן חמצן אח תח מזדה 3 1.6/מזדה 2 08+,,,73.0,idang,0,כללי,0.0,,1,220.0,293.0,0.0,1,293.0,293.0,1
3110,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,43480808KOR,חיישן חמצן ספרינטר 07+,,,120.0,idang,0,כללי,0.0,,1,471.0,591.0,0.0,1,591.0,591.0,1
3111,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,43941414KOR,חיישן חמצן קד אח מגאן 09+/פלואנס/קליאו 98+/סניק 10+,,,60.0,idang,0,כללי,0.0,,1,92.0,152.0,0.0,1,152.0,152.0,1
3112,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,50390404KOR,תושבת מנוע ימין 09 I20+,,,55.0,idang,0,כללי,0.0,,1,113.0,168.0,0.0,1,168.0,168.0,1
3113,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,50390505KOR,תושבת מנוע אח 11 I25+/ריו בנזין 12+,,,43.0,idang,0,כללי,0.0,,1,139.0,182.0,0.0,1,182.0,182.0,1
3114,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,50392271KOR,תושבת מנוע ימין סנטה פה 06+,,,68.0,idang,0,כללי,0.0,,1,162.0,230.0,0.0,1,230.0,230.0,1
3115,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,50580158KOR,תושבת מנוע ימין אוקטביה 05+ דיזל/גולף/ג'טה/A3/יטי/סופרב,,,98.0,idang,0,כללי,0.0,,1,213.0,311.0,0.0,1,311.0,311.0,1
3116,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,50821212KOR,תושבת מנוע אח פוקוס 11+ מזלג אלומניום,,,30.0,idang,0,כללי,0.0,,1,47.0,77.0,0.0,1,77.0,77.0,1
3117,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,50962424KOR,תושבת מנוע ימין סוניק,,,56.0,idang,0,כללי,0.0,,1,155.0,211.0,0.0,1,211.0,211.0,1
3118,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,52781313KOR,בוקסה משולש אח פאסאט 06+/טיגואן 11 Q3/+08+,,,34.0,idang,0,כללי,0.0,,1,74.0,108.0,0.0,1,108.0,108.0,1
3119,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,57020660KOR,"קולר שמן מנוע סקודה אוקטביה,סופרב,VWן,אודי A-4,Q-5 1.8 מ-08",,,37.0,idang,0,כללי,0.0,,1,186.0,223.0,0.0,1,223.0,223.0,1
3120,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,57451297KOR,קולר שמן מזדה 3 13+,,,47.0,idang,0,כללי,0.0,,1,73.0,120.0,0.0,1,120.0,120.0,1
3121,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,57451445KOR,קולר שמן מזדה 5/מזדה 3 2.0 עד 08,,,55.0,idang,0,כללי,0.0,,1,86.0,141.0,0.0,1,141.0,141.0,1
3122,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,57451555KOR,קולר שמן מזדה 6/מונדאו 2.0 עד 08,,,126.0,idang,0,כללי,0.0,,1,197.0,323.0,0.0,1,323.0,323.0,1
3123,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,57451558KOR,קולר שמן מזדה 6/מזדה 3/מזדה 5/מונדאו 01+ 2.0 עגול,,,54.0,idang,0,כללי,0.0,,1,196.0,250.0,0.0,1,250.0,250.0,1
3124,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,57480548KOR,קולר שמן שמן מרצדס ML300/350 W164 ספרינטר 3.5T +09,,,42.0,idang,0,כללי,0.0,,1,164.0,206.0,0.0,1,206.0,206.0,1
3125,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,57486969KOR,קולר שמן מרצדס 16 W213/+09 W212+,,,73.0,idang,0,כללי,0.0,,1,413.0,486.0,0.0,1,486.0,486.0,1
3126,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,57580199KOR,קולר שמן אוקטביה/לאון/סופרב/פאסאט/גולף קודיאק CJS/CJX/CHH,,,39.0,idang,0,כללי,0.0,,1,290.0,329.0,0.0,1,329.0,329.0,1
3127,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,57610161KOR,קולר שמן איביזה/אטקה/קודיאק/קארוק/פביה/גולף/קאדי CJZ +13,,,42.0,idang,0,כללי,0.0,,1,127.0,169.0,0.0,1,169.0,169.0,1
3128,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,57610561KOR,קולר שמן לאון 07+/איביזה 09+/ג'טה 07 A3/+10 A1/+07+,,,68.0,idang,0,כללי,0.0,,1,249.0,317.0,0.0,1,317.0,317.0,1
3129,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,57641219KOR,קולר שמן ברלינגו HDI 1.6 1.4 (עם גומיות),,,38.0,idang,0,כללי,0.0,,1,176.0,214.0,0.0,1,214.0,214.0,1
3130,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,57762424KOR,קולר שמן פיאט דוקטו/הרקולס 2.3 מ-12,,,108.0,idang,0,כללי,0.0,,1,247.0,355.0,0.0,1,355.0,355.0,1
3131,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,57821382KOR,קולר שמן מנוע וגיר פיאסטה 09+/קוגה/מונדאו 08+/אסמקס/גלקסי,,,50.0,idang,0,כללי,0.0,,1,146.0,196.0,0.0,1,196.0,196.0,1
3132,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,57941991KOR,קולר שמן קנגו 08+/פלואנס,,,59.0,idang,0,כללי,0.0,,1,167.0,226.0,0.0,1,226.0,226.0,1
3133,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,57941999KOR,קולר שמן קנגו/קדג'אר/מיגאן/גרנד קופה,,,54.0,idang,0,כללי,0.0,,1,152.0,206.0,0.0,1,206.0,206.0,1
3134,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,57942020KOR,קולר שמן קפצ'ור 13+/דוקר/דסטר/לוגן/לודג'י/ג'וק/מנועי 1.2,,,49.0,idang,0,כללי,0.0,,1,263.0,312.0,0.0,1,312.0,312.0,1
3135,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,57963222KOR,קולר שמן קפטיבה 11+ 2.2/אורלנדו,,,58.0,idang,0,כללי,0.0,,1,227.0,285.0,0.0,1,285.0,285.0,1
3136,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,57963313KOR,קולר שמן קרוז/אוואו 09+/אסטרה 08+ 1.6/אינסיגניה/ עם גומיות,,,50.0,idang,0,כללי,0.0,,1,141.0,191.0,0.0,1,191.0,191.0,1
3137,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,58640662KOR,קולר גיר אוט' C4/גרנד פיקאסו 07+/דסטר/508/308/301/3008,,,53.0,idang,0,כללי,0.0,,1,158.0,211.0,0.0,1,211.0,211.0,1
3138,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,58941995KOR,"קולר גיר אוטומט רנו פלואנס, קנגו מ-10",,,192.0,idang,0,כללי,0.0,,1,363.0,555.0,0.0,1,555.0,555.0,1
3139,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,59480454KOR,בולם אויר קד ימין + שמאל GL CLASS 06-12,,,609.0,idang,0,כללי,0.0,,1,1421.0,2030.0,0.0,1,2030.0,2030.0,1
3140,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,59480459KOR,בולם אויר קד ימין + שמאל W221 S-CLASS 06-13,,,831.0,idang,0,כללי,0.0,,1,3332.0,4163.0,0.0,1,4163.01,4163.0,1
3141,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,60480808KOR,משאבת הגה ספרינטר 09+/ויטו 10+,,,440.0,idang,0,כללי,0.0,,1,1192.0,1632.0,0.0,1,1632.0,1632.0,1
3142,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,61392222KOR,הגה כח סנטה פה 06-09,,,421.0,idang,0,כללי,0.0,,1,670.0,1091.0,0.0,1,1091.0,1091.0,1
3143,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,63040308KOR,מ.מים אסטרה קורסה 1.4 10+/סוניק 1.4 12+/אוואו 1.4,,,69.0,idang,0,כללי,0.0,,1,129.0,198.0,0.0,1,198.0,198.0,1
3144,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,63140300KOR,מ.מים ב.מ.וו סדרה 1 07+/סדרה 3/סדרה 5 חשמלית,,,670.0,idang,0,כללי,0.0,,1,1175.0,1845.0,0.0,1,1845.0,1845.0,1
3145,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,63371414KOR,מ.מים פריוס 05+ 1.5 חשמלית,,,99.0,idang,0,כללי,0.0,,1,249.0,348.0,0.0,1,348.0,348.0,1
3146,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,63371511KOR,מ.מים קורולה 08+/אוריס 08+/אבנסיס 09+/ראב 4 09+/ורסו 09+,,,51.0,idang,0,כללי,0.0,,1,105.0,156.0,0.0,1,156.0,156.0,1
3147,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,63391368KOR,מ.מים אקסנט 06+/אלנטרה נפח 1.6 01+/גטס 06+,,,36.0,idang,0,כללי,0.0,,1,56.0,92.0,0.0,1,92.0,92.0,1
3148,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,63391717KOR,מ.מים טוסון 15+ 2.0/ספורטאג' 15+ 2.0/קרנס 13+ 2.0,,,47.0,idang,0,כללי,0.0,,1,137.0,184.0,0.0,1,184.0,184.0,1
3149,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,63451010KOR,מ.מים לנטיס 1.6 כל המודלים/לנטיס 1.8 עד MX5/98,,,58.0,idang,0,כללי,0.0,,1,124.0,182.0,0.0,1,182.0,182.0,1
3150,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,63451212KOR,מ.מים מזדה 3 1.6/מזדה 2,,,57.0,idang,0,כללי,0.0,,1,90.0,147.0,0.0,1,147.0,147.0,1
3151,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,63486966KOR,מ.מים 09 W906-516/+09 W906-313+,,,78.0,idang,0,כללי,0.0,,1,122.0,200.0,0.0,1,200.0,200.0,1
3152,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,63486969KOR,מ.מים 11 C180-W204+,,,396.0,idang,0,כללי,0.0,,1,616.0,1012.0,0.0,1,1012.0,1012.0,1
3153,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,63580109KOR,מ.מים אוקטביה/סופרב/קאדי/קודיאק/קארוק 13+ נפח 1.6 TDI,,,62.0,idang,0,כללי,0.0,,1,113.0,175.0,0.0,1,175.0,175.0,1
3154,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,63764040KOR,מ.מים סחרור סיטרואן C4 1.6 מ10,,,103.0,idang,0,כללי,0.0,,1,259.0,362.0,0.0,1,362.0,362.0,1
3155,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,63780770KOR,מ.מים גולף 1.4 06+/ג'טה 07+/פביה 11+/איביזה 10+ דאבל פולי,,,231.0,idang,0,כללי,0.0,,1,545.0,776.0,0.0,1,776.0,776.0,1
3156,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,63821212KOR,מ.מים פוקוס נפח 1.6 05+/וולוו 05+/פיאסטה 09+,,,41.0,idang,0,כללי,0.0,,1,64.0,105.0,0.0,1,105.0,105.0,1
3157,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,64480880KOR,מ.מצמד תח ספרינטר 07+/קראפטר 07+,,,97.0,idang,0,כללי,0.0,,1,244.0,341.0,0.0,1,341.0,341.0,1
3158,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,64780202KOR,מ.מצמד על טרנספורטר T4 עד 03,,,37.0,idang,0,כללי,0.0,,1,118.0,155.0,0.0,1,155.0,155.0,1
3159,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,64941616KOR,מ.מצמד פלואנס 1.5 DCI/קשקאי 2.0/אקסטרייל,,,87.0,idang,0,כללי,0.0,,1,137.0,224.0,0.0,1,224.0,224.0,1
3160,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,68371515KOR,הגה מכני קורולה 08-12/אוריס 08-12,,,226.0,idang,0,כללי,0.0,,1,353.0,579.0,0.0,1,579.0,579.0,1
3161,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,68390606KOR,הגה מכני I30 עד 11/סיד/פורטה,,,323.0,idang,0,כללי,0.0,,1,502.0,825.0,0.0,1,825.0,825.0,1
3162,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,68391054KOR,הגה מכני I35 עד 12 יונדאי ולוסטר מ-12,,,287.0,idang,0,כללי,0.0,,1,447.0,734.0,0.0,1,734.0,734.0,1
3163,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,68392222KOR,הגה מכני סנטה פה 12+/סורנטו 10-14,,,274.0,idang,0,כללי,0.0,,1,427.0,701.0,0.0,1,701.0,701.0,1
3164,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,68451111KOR,הגה מכני מזדה 2 07-14,,,218.0,idang,0,כללי,0.0,,1,341.0,559.0,0.0,1,559.0,559.0,1
3165,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,68490303KOR,הגה מכני אאוטלנדר 13+,,,351.0,idang,0,כללי,0.0,,1,566.0,917.0,0.0,1,917.0,917.0,1
3166,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,68551991KOR,הגה מכני קשקאי 08-13,,,223.0,idang,0,כללי,0.0,,1,362.0,585.0,0.0,1,585.0,585.0,1
3167,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,68941616KOR,הגה מכני מגאן 09-15/פלואנס,,,383.0,idang,0,כללי,0.0,,1,596.0,979.0,0.0,1,979.0,979.0,1
3168,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,72580101KOR,מייצב קד אוקטביה 05+/גולף/פאסאט/קאדי/ג'טה/טולדו/טוראן/לאון,,,14.0,idang,0,כללי,0.0,,1,27.0,41.0,0.0,1,41.0,41.0,1
3169,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,74820110KOR,ב.ג על F350,,,16.0,idang,0,כללי,0.0,,1,79.0,95.0,0.0,1,95.0,95.0,1
3170,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,90040300KOR,מיכל עיבוי אסטרה 09+,,,30.0,idang,0,כללי,0.0,,1,107.0,137.0,0.0,1,137.0,137.0,1
3171,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,90041111KOR,מיכל עיבוי קורסה 07+,,,27.0,idang,0,כללי,0.0,,1,77.0,104.0,0.0,1,104.0,104.0,1
3172,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,90451212KOR,מיכל עיבוי מזדה 3 1.6/פוקוס 05+,,,18.0,idang,0,כללי,0.0,,1,79.0,97.0,0.0,1,97.0,97.0,1
3173,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,90480707KOR,מיכל עיבוי ויטו 04+/ויאנו 04+,,,38.0,idang,0,כללי,0.0,,1,77.0,115.0,0.0,1,115.0,115.0,1
3174,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,90485959KOR,מיכל עיבוי קראפטר 07+/ספרינטר 07+,,,44.0,idang,0,כללי,0.0,,1,136.0,180.0,0.0,1,180.0,180.0,1
3175,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,90486964KOR,מיכל עיבוי מרצדס 07 C218/S212/C207/C104/W204/218+,,,47.0,idang,0,כללי,0.0,,1,156.0,203.0,0.0,1,203.0,203.0,1
3176,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,90486965KOR,מיכל עיבוי מרצדס 07 GL ML+/בודי 164,,,63.0,idang,0,כללי,0.0,,1,187.0,250.0,0.0,1,250.0,250.0,1
3177,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,90486968KOR,מיכל עיבוי מרצדס W221 05-13,,,68.0,idang,0,כללי,0.0,,1,243.0,311.0,0.0,1,311.0,311.0,1
3178,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,90580106KOR,מיכל עיבוי אוקטביה 13+/סופרב 15+/יטי 14+/גולף 14+,,,27.0,idang,0,כללי,0.0,,1,164.0,191.0,0.0,1,191.0,191.0,1
3179,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,90780330KOR,מיכל עיבוי T5,,,26.0,idang,0,כללי,0.0,,1,77.0,103.0,0.0,1,103.0,103.0,1
3180,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,90800909KOR,מיכל עיבוי דוקאטו 07+/בוקסר 07+,,,51.0,idang,0,כללי,0.0,,1,153.0,204.0,0.0,1,204.0,204.0,1
3181,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,90821018KOR,מיכל עיבוי מונדאו 08+ בנזין/אסמקס/גלקסי,,,23.0,idang,0,כללי,0.0,,1,141.0,164.0,0.0,1,164.0,164.0,1
3182,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,90821228KOR,מיכל עיבוי פוקוס 11+ 1.6,,,20.0,idang,0,כללי,0.0,,1,67.0,87.0,0.0,1,87.0,87.0,1
3183,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,90941445KOR,מיכל עיבוי מגאן 09+/פלואנס,,,28.0,idang,0,כללי,0.0,,1,136.0,164.0,0.0,1,164.0,164.0,1
3184,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,90941495KOR,מיכל עיבוי גרנד קופה 16+,,,35.0,idang,0,כללי,0.0,,1,127.0,162.0,0.0,1,162.0,162.0,1
3185,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,90941881KOR,מיכל עיבוי קליאו 13+/קפצ'ור 14+/דאציה סנדרו,,,37.0,idang,0,כללי,0.0,,1,66.0,103.0,0.0,1,103.0,103.0,1
3186,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,90941994KOR,מיכל עיבוי קנגו 08+,,,47.0,idang,0,כללי,0.0,,1,99.0,146.0,0.0,1,146.0,146.0,1
3187,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,90963333KOR,מיכל עיבוי קרוז 08+/אסטרה 1.6/אורלנדו 12+ (בלי חיישן),,,23.0,idang,0,כללי,0.0,,1,67.0,90.0,0.0,1,90.0,90.0,1
3188,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,91580101KOR,חוטי הצתה/אוקטביה/רפיד/רומסטר/פביה/איביזה/פולו/מנועי 1.2,,,33.0,idang,0,כללי,0.0,,1,151.0,184.0,0.0,1,184.0,184.0,1
3189,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,91780771KOR,חוטי הצתה גולף 99+/בורה מנועי 1.6 2.0,,,27.0,idang,0,כללי,0.0,,1,42.0,69.0,0.0,1,69.0,69.0,1
3190,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,93480880KOR,ידית איתות ספרינטר עד 06/מרכזית + אורות + מגב,,,136.0,idang,0,כללי,0.0,,1,370.0,506.0,0.0,1,506.0,506.0,1
3191,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,95486941KOR,מסנן אויר מרצדס 11 W166 +09 W212+ בית ימין (בן זוג 120593),,,49.0,idang,0,כללי,0.0,,1,111.0,160.0,0.0,1,160.0,160.0,1
3192,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,95486944KOR,מסנן אויר מרצדס 11 W166 +09 W212+ בית שמאל (בן זוג 129819),,,49.0,idang,0,כללי,0.0,,1,111.0,160.0,0.0,1,160.0,160.0,1
3193,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,95486948KOR,מסנן אויר מרצדס 2) W222 +14 S400 ברכב),,,10.0,idang,0,כללי,0.0,,1,26.0,36.0,0.0,1,36.0,36.0,1
3194,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,95970597KOR,מסנן אויר דודג' ראם 5.9 6.7,,,28.0,idang,0,כללי,0.0,,1,128.0,156.0,0.0,1,156.0,156.0,1
3195,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,96480448KOR,מסנן מזגן מרצדס 14 S-CLASS+,,,24.0,idang,0,כללי,0.0,,1,73.0,97.0,0.0,1,97.0,97.0,1
3196,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,96486969KOR,מסנן מזגן מרצדס 12 B180/+12 A200+ (פחם),,,17.0,idang,0,כללי,0.0,,1,37.0,54.0,0.0,1,54.0,54.0,1
3197,04/01/2024,,,04/01/2024,,04/01/2024,201111,בדיקות,SO24000878,טיוטא,,255560.0,OSSCA,B5240404KOR,חיישן מד כמות אויר דוקר/דסטר/לוגן/פלואנס/סנדרו מנועי D 1.5,,,103.0,idang,0,כללי,0.0,,1,449.0,552.0,0.0,1,552.0,552.0,1
